"Plot Title: 8s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283012, SEN S/N: 1283012)","Started (LGR S/N: 1283012)","Bad Battery (LGR S/N: 1283012)","End Of File (LGR S/N: 1283012)"
210,12/14/19 09:03:40 AM,1.96,,,
211,12/14/19 09:03:41 AM,1.96,,,
212,12/14/19 09:03:42 AM,1.96,,,
213,12/14/19 09:03:43 AM,1.96,,,
214,12/14/19 09:03:44 AM,1.96,,,
215,12/14/19 09:03:45 AM,1.96,,,
216,12/14/19 09:03:46 AM,1.96,,,
217,12/14/19 09:03:47 AM,1.96,,,
218,12/14/19 09:03:48 AM,1.96,,,
219,12/14/19 09:03:49 AM,1.96,,,
220,12/14/19 09:03:50 AM,1.96,,,
221,12/14/19 09:03:51 AM,1.96,,,
222,12/14/19 09:03:52 AM,1.96,,,
223,12/14/19 09:03:53 AM,1.96,,,
224,12/14/19 09:03:54 AM,1.96,,,
225,12/14/19 09:03:55 AM,1.96,,,
226,12/14/19 09:03:56 AM,1.96,,,
227,12/14/19 09:03:57 AM,1.96,,,
228,12/14/19 09:03:58 AM,1.96,,,
229,12/14/19 09:03:59 AM,1.96,,,
230,12/14/19 09:04:00 AM,1.96,,,
231,12/14/19 09:04:01 AM,1.96,,,
232,12/14/19 09:04:02 AM,1.96,,,
233,12/14/19 09:04:03 AM,1.96,,,
234,12/14/19 09:04:04 AM,1.96,,,
235,12/14/19 09:04:05 AM,1.96,,,
236,12/14/19 09:04:06 AM,1.96,,,
237,12/14/19 09:04:07 AM,1.96,,,
238,12/14/19 09:04:08 AM,1.96,,,
239,12/14/19 09:04:09 AM,2.30,,,
240,12/14/19 09:04:10 AM,2.30,,,
241,12/14/19 09:04:11 AM,2.30,,,
242,12/14/19 09:04:12 AM,2.30,,,
243,12/14/19 09:04:13 AM,2.30,,,
244,12/14/19 09:04:14 AM,2.30,,,
245,12/14/19 09:04:15 AM,2.30,,,
246,12/14/19 09:04:16 AM,2.30,,,
247,12/14/19 09:04:17 AM,2.30,,,
248,12/14/19 09:04:18 AM,2.30,,,
249,12/14/19 09:04:19 AM,2.30,,,
250,12/14/19 09:04:20 AM,2.30,,,
251,12/14/19 09:04:21 AM,2.30,,,
252,12/14/19 09:04:22 AM,2.30,,,
253,12/14/19 09:04:23 AM,2.30,,,
254,12/14/19 09:04:24 AM,2.30,,,
255,12/14/19 09:04:25 AM,2.30,,,
256,12/14/19 09:04:26 AM,2.30,,,
257,12/14/19 09:04:27 AM,2.30,,,
258,12/14/19 09:04:28 AM,2.30,,,
259,12/14/19 09:04:29 AM,2.30,,,
260,12/14/19 09:04:30 AM,2.30,,,
261,12/14/19 09:04:31 AM,2.30,,,
262,12/14/19 09:04:32 AM,2.30,,,
263,12/14/19 09:04:33 AM,2.30,,,
264,12/14/19 09:04:34 AM,2.30,,,
265,12/14/19 09:04:35 AM,2.30,,,
266,12/14/19 09:04:36 AM,2.30,,,
267,12/14/19 09:04:37 AM,2.30,,,
268,12/14/19 09:04:38 AM,2.30,,,
269,12/14/19 09:04:39 AM,2.30,,,
270,12/14/19 09:04:40 AM,2.30,,,
271,12/14/19 09:04:41 AM,2.30,,,
272,12/14/19 09:04:42 AM,2.30,,,
273,12/14/19 09:04:43 AM,2.30,,,
274,12/14/19 09:04:44 AM,2.30,,,
275,12/14/19 09:04:45 AM,2.30,,,
276,12/14/19 09:04:46 AM,2.30,,,
277,12/14/19 09:04:47 AM,2.30,,,
278,12/14/19 09:04:48 AM,2.30,,,
279,12/14/19 09:04:49 AM,2.30,,,
280,12/14/19 09:04:50 AM,2.30,,,
281,12/14/19 09:04:51 AM,2.30,,,
282,12/14/19 09:04:52 AM,2.30,,,
283,12/14/19 09:04:53 AM,2.30,,,
284,12/14/19 09:04:54 AM,2.30,,,
285,12/14/19 09:04:55 AM,2.30,,,
286,12/14/19 09:04:56 AM,2.64,,,
287,12/14/19 09:04:57 AM,2.30,,,
288,12/14/19 09:04:58 AM,2.30,,,
289,12/14/19 09:04:59 AM,2.30,,,
290,12/14/19 09:05:00 AM,2.30,,,
291,12/14/19 09:05:01 AM,2.30,,,
292,12/14/19 09:05:02 AM,2.64,,,
293,12/14/19 09:05:03 AM,2.64,,,
294,12/14/19 09:05:04 AM,2.64,,,
295,12/14/19 09:05:05 AM,2.64,,,
296,12/14/19 09:05:06 AM,2.64,,,
297,12/14/19 09:05:07 AM,2.64,,,
298,12/14/19 09:05:08 AM,2.64,,,
299,12/14/19 09:05:09 AM,2.64,,,
300,12/14/19 09:05:10 AM,2.30,,,
301,12/14/19 09:05:11 AM,2.64,,,
302,12/14/19 09:05:12 AM,2.64,,,
303,12/14/19 09:05:13 AM,2.64,,,
304,12/14/19 09:05:14 AM,2.64,,,
305,12/14/19 09:05:15 AM,2.64,,,
306,12/14/19 09:05:16 AM,2.64,,,
307,12/14/19 09:05:17 AM,2.64,,,
308,12/14/19 09:05:18 AM,2.64,,,
309,12/14/19 09:05:19 AM,2.64,,,
310,12/14/19 09:05:20 AM,2.64,,,
311,12/14/19 09:05:21 AM,2.64,,,
312,12/14/19 09:05:22 AM,2.64,,,
313,12/14/19 09:05:23 AM,2.64,,,
314,12/14/19 09:05:24 AM,2.64,,,
315,12/14/19 09:05:25 AM,2.64,,,
316,12/14/19 09:05:26 AM,2.64,,,
317,12/14/19 09:05:27 AM,2.64,,,
318,12/14/19 09:05:28 AM,2.64,,,
319,12/14/19 09:05:29 AM,2.64,,,
320,12/14/19 09:05:30 AM,2.64,,,
321,12/14/19 09:05:31 AM,2.64,,,
322,12/14/19 09:05:32 AM,2.64,,,
323,12/14/19 09:05:33 AM,2.64,,,
324,12/14/19 09:05:34 AM,2.64,,,
325,12/14/19 09:05:35 AM,2.64,,,
326,12/14/19 09:05:36 AM,2.64,,,
